,north,east,south,west
2022-01-01 00:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 00:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 01:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 02:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 03:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 04:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 05:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 06:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:05:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:15:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:20:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:25:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:30:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:35:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:40:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:45:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:50:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 07:55:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 08:00:00+00:00,0.22674220734190334,0.2274711647208312,0.22751283031423433,0.22674220734190334
2022-01-01 08:05:00+00:00,0.6715266443840816,0.6756486236464773,0.6760467311717082,0.6715266443840816
2022-01-01 08:10:00+00:00,1.2939215894902178,1.3044932403369587,1.3059500143312146,1.2939215894902178
2022-01-01 08:15:00+00:00,1.8479991814873498,1.8643619622095011,1.8673231174033458,1.8479991814873498
2022-01-01 08:20:00+00:00,2.3014838204592465,2.3221060993773412,2.3267721392856364,2.3014838204592465
2022-01-01 08:25:00+00:00,2.672700095167044,2.696310295937491,2.7027765084530113,2.672700095167044
2022-01-01 08:30:00+00:00,3.1340139764893693,3.1616202782256653,3.1705653132337908,3.1340139764893693
2022-01-01 08:35:00+00:00,3.7027916458553882,3.735498644921894,3.747827569746939,3.7027916458553882
2022-01-01 08:40:00+00:00,4.3483072302479915,4.386665345000906,4.403272033921125,4.3483072302479915
2022-01-01 08:45:00+00:00,4.9779269949903435,5.0212936776920305,5.042643004187436,4.9779269949903435
2022-01-01 08:50:00+00:00,5.560780882735784,5.608218617521478,5.634564957519048,5.560780882735784
2022-01-01 08:55:00+00:00,6.116610017663922,6.167455655930044,6.199113026519651,6.116610017663922
2022-01-01 09:00:00+00:00,6.808050588173138,6.863102850871964,6.901334266060515,6.808050588173138
2022-01-01 09:05:00+00:00,7.6332562106977875,7.69291459020381,7.738938060665419,7.6332562106977875
2022-01-01 09:10:00+00:00,8.56833551427862,8.632359277863864,8.687050275949048,8.56833551427862
2022-01-01 09:15:00+00:00,9.311153086802836,9.377472117583858,9.440046362576526,9.311153086802836
2022-01-01 09:20:00+00:00,9.851088261468767,9.918187561032902,9.9879863763025,9.851088261468767
2022-01-01 09:25:00+00:00,10.213551706777746,10.280339742549433,10.356835611555457,10.213551706777746
2022-01-01 09:30:00+00:00,11.075654671225763,11.143584335829358,11.229184303546331,11.075654671225763
2022-01-01 09:35:00+00:00,12.4618450083056,12.530578040415044,12.62584419107208,12.4618450083056
2022-01-01 09:40:00+00:00,14.281559573477939,14.34729707150962,14.447537861669375,14.281559573477939
2022-01-01 09:45:00+00:00,15.80923015170326,15.86859584860795,15.968260748064765,15.80923015170326
2022-01-01 09:50:00+00:00,16.99272309814568,17.045383500765183,17.142840028324223,16.99272309814568
2022-01-01 09:55:00+00:00,17.8811228358865,17.92827849805744,18.024654768887146,17.8811228358865
2022-01-01 10:00:00+00:00,18.526969211647778,18.570176798677267,18.6679378360662,18.526969211647778
2022-01-01 10:05:00+00:00,18.985446996873435,19.025948467770785,19.12771705549394,18.985446996873435
2022-01-01 10:10:00+00:00,19.279038450163398,19.317758101625497,19.42623529214345,19.279038450163398
2022-01-01 10:15:00+00:00,19.70306561080821,19.73870419599272,19.850583356597397,19.70306561080821
2022-01-01 10:20:00+00:00,20.28025372737652,20.311560127667697,20.422368403335028,20.28025372737652
2022-01-01 10:25:00+00:00,20.983395109516394,21.009426947481398,21.11411948370223,20.983395109516394
2022-01-01 10:30:00+00:00,22.894590572021777,22.90619065233844,22.95971913789136,22.894590572021777
2022-01-01 10:35:00+00:00,25.98675939930546,25.98675939930546,25.98675939930546,25.98675939930546
2022-01-01 10:40:00+00:00,30.000530417655497,30.000530417655497,30.000530417655497,30.000530417655497
2022-01-01 10:45:00+00:00,32.85270670537888,32.85270670537888,32.85270670537888,32.85270670537888
2022-01-01 10:50:00+00:00,34.390850940775294,34.390850940775294,34.390850940775294,34.390850940775294
2022-01-01 10:55:00+00:00,34.85387804245517,34.85387804245517,34.85387804245517,34.85387804245517
2022-01-01 11:00:00+00:00,35.45999112564798,35.45999112564798,35.45999112564798,35.45999112564798
2022-01-01 11:05:00+00:00,36.376356375533675,36.376356375533675,36.376356375533675,36.376356375533675
2022-01-01 11:10:00+00:00,37.535200670894824,37.535200670894824,37.535200670894824,37.535200670894824
2022-01-01 11:15:00+00:00,38.1992550943702,38.1992550943702,38.1992550943702,38.1992550943702
2022-01-01 11:20:00+00:00,38.32211780448496,38.32211780448496,38.32211780448496,38.32211780448496
2022-01-01 11:25:00+00:00,38.01355093094172,38.01355093094172,38.01355093094172,38.01355093094172
2022-01-01 11:30:00+00:00,37.090632579860106,37.090632579860106,37.090632579860106,37.090632579860106
2022-01-01 11:35:00+00:00,35.60824483806566,35.60824483806566,35.60824483806566,35.60824483806566
2022-01-01 11:40:00+00:00,33.679473049324635,33.679473049324635,33.679473049324635,33.679473049324635
2022-01-01 11:45:00+00:00,31.544568858536696,31.544568858536696,31.544568858536696,31.544568858536696
2022-01-01 11:50:00+00:00,29.26373815698313,29.26373815698313,29.26373815698313,29.26373815698313
2022-01-01 11:55:00+00:00,26.863513037530414,26.863513037530414,26.863513037530414,26.863513037530414
2022-01-01 12:00:00+00:00,24.751965212524,24.751965212524,24.751965212524,24.751965212524
2022-01-01 12:05:00+00:00,22.936760259398124,22.936760259398124,22.974040707939288,22.94476752825662
2022-01-01 12:10:00+00:00,21.358098469988853,21.358098469988853,21.452311883778975,21.380337306001664
2022-01-01 12:15:00+00:00,19.900008413568926,19.900008413568926,20.032683473536384,19.934167742679353
2022-01-01 12:20:00+00:00,18.51677159395595,18.51677159395595,18.674910430218286,18.560901205252506
2022-01-01 12:25:00+00:00,17.20598616390827,17.20598616390827,17.379316420936473,17.2581297240682
2022-01-01 12:30:00+00:00,16.034237026990088,16.034237026990088,16.214026271410663,16.092275690262507
2022-01-01 12:35:00+00:00,15.009721530834799,15.009721530834799,15.190054276341575,15.071939492607843
2022-01-01 12:40:00+00:00,14.093633917526441,14.093633917526441,14.270985022443286,14.158803191483491
2022-01-01 12:45:00+00:00,13.40232284538095,13.40232284538095,13.57441093637773,13.46946441486299
2022-01-01 12:50:00+00:00,12.905752134890285,12.905752134890285,13.071722403537775,12.974320110279468
2022-01-01 12:55:00+00:00,12.579727252112452,12.579727252112452,12.739176096780561,12.649311869012251
2022-01-01 13:00:00+00:00,12.359259418341292,12.359259418341292,12.511675505488103,12.42937059439641
2022-01-01 13:05:00+00:00,12.214072527583442,12.214072527583442,12.358562222734363,12.283995490358539
2022-01-01 13:10:00+00:00,12.130920049348063,12.130920049348063,12.26601035060951,12.199576490005494
2022-01-01 13:15:00+00:00,12.076281883440661,12.076281883440661,12.199975992669339,12.142199790773377
2022-01-01 13:20:00+00:00,12.034206591417925,12.034206591417925,12.143921441597309,12.095428523246172
2022-01-01 13:25:00+00:00,12.003258922315432,12.003258922315432,12.095541584719465,12.057110507884346
2022-01-01 13:30:00+00:00,11.890150529955003,11.890150529955003,11.962944671373016,11.934523100374218
2022-01-01 13:35:00+00:00,11.687008712300235,11.687008712300235,11.738920951931725,11.720028859375091
2022-01-01 13:40:00+00:00,11.41051530482949,11.41051530482949,11.44003479644343,11.430090420470338
2022-01-01 13:45:00+00:00,10.875786563778359,10.875786563778359,10.890105623469484,10.885677362933595
2022-01-01 13:50:00+00:00,10.093508657003781,10.093508657003781,10.101910190687285,10.099549101244081
2022-01-01 13:55:00+00:00,9.108257543093977,9.108257543093977,9.118780052037074,9.116126715145876
2022-01-01 14:00:00+00:00,8.24926381923712,8.24926381923712,8.255236878335147,8.253907299503384
2022-01-01 14:05:00+00:00,7.547953811438861,7.547953811438861,7.547953811438861,7.547953811438861
2022-01-01 14:10:00+00:00,6.9710531184499755,6.9710531184499755,6.9710531184499755,6.9710531184499755
2022-01-01 14:15:00+00:00,6.2717707332772505,6.2717707332772505,6.2717707332772505,6.2717707332772505
2022-01-01 14:20:00+00:00,5.438266963590476,5.438266963590476,5.438266963590476,5.438266963590476
2022-01-01 14:25:00+00:00,4.494945697483116,4.494945697483116,4.494945697483116,4.494945697483116
2022-01-01 14:30:00+00:00,3.6776828433952753,3.6776828433952753,3.6776828433952753,3.6776828433952753
2022-01-01 14:35:00+00:00,2.4783929373337865,2.4783929373337865,3.225791383252572,3.2317555651368246
2022-01-01 14:40:00+00:00,2.4619199199588193,2.4619199199588193,2.4619199199588193,2.4619199199588193
2022-01-01 14:45:00+00:00,2.014298116329943,2.014298116329943,2.014298116329943,2.014298116329943
2022-01-01 14:50:00+00:00,1.6480620951790441,1.6480620951790441,1.6480620951790441,1.6480620951790441
2022-01-01 14:55:00+00:00,1.3484144415101267,1.3484144415101267,1.3484144415101267,1.3484144415101267
2022-01-01 15:00:00+00:00,1.1032481794173763,1.1032481794173763,1.1032481794173763,1.1032481794173763
2022-01-01 15:05:00+00:00,0.9026576013414896,0.9026576013414896,0.9026576013414896,0.9026576013414896
2022-01-01 15:10:00+00:00,0.7385380374612187,0.7385380374612187,0.7385380374612187,0.7385380374612187
2022-01-01 15:15:00+00:00,0.6042583942864517,0.6042583942864517,0.6042583942864517,0.6042583942864517
2022-01-01 15:20:00+00:00,0.4943932316889149,0.4943932316889149,0.4943932316889149,0.4943932316889149
2022-01-01 15:25:00+00:00,0.4045035532000212,0.4045035532000212,0.4045035532000212,0.4045035532000212
2022-01-01 15:30:00+00:00,0.33095745261819914,0.33095745261819914,0.33095745261819914,0.33095745261819914
2022-01-01 15:35:00+00:00,0.2707833703239811,0.2707833703239811,0.2707833703239811,0.2707833703239811
2022-01-01 15:40:00+00:00,0.22155003026507541,0.22155003026507541,0.22155003026507541,0.22155003026507541
2022-01-01 15:45:00+00:00,0.1812682065805162,0.1812682065805162,0.1812682065805162,0.1812682065805162
2022-01-01 15:50:00+00:00,0.14831035083860417,0.14831035083860417,0.14831035083860417,0.14831035083860417
2022-01-01 15:55:00+00:00,0.12134483250431248,0.12134483250431248,0.12134483250431248,0.12134483250431248
2022-01-01 16:00:00+00:00,0.09928213568534656,0.09928213568534656,0.09928213568534656,0.09928213568534656
2022-01-01 16:05:00+00:00,0.08123083828801081,0.08123083828801081,0.08123083828801081,0.08123083828801081
2022-01-01 16:10:00+00:00,0.06646159496291792,0.06646159496291792,0.06646159496291792,0.06646159496291792
2022-01-01 16:15:00+00:00,0.05437766860602374,0.05437766860602374,0.05437766860602374,0.05437766860602374
2022-01-01 16:20:00+00:00,0.04449081976856488,0.04449081976856488,0.04449081976856488,0.04449081976856488
2022-01-01 16:25:00+00:00,0.036401579810643986,0.036401579810643986,0.036401579810643986,0.036401579810643986
2022-01-01 16:30:00+00:00,0.029783110754163258,0.029783110754163258,0.029783110754163258,0.029783110754163258
2022-01-01 16:35:00+00:00,0.024367999707951754,0.024367999707951754,0.024367999707951754,0.024367999707951754
2022-01-01 16:40:00+00:00,0.01993745430650598,0.01993745430650598,0.01993745430650598,0.01993745430650598
2022-01-01 16:45:00+00:00,0.01631246261441398,0.01631246261441398,0.01631246261441398,0.01631246261441398
2022-01-01 16:50:00+00:00,0.013346560320884163,0.013346560320884163,0.013346560320884163,0.013346560320884163
2022-01-01 16:55:00+00:00,0.010919912989814314,0.010919912989814314,0.010919912989814314,0.010919912989814314
2022-01-01 17:00:00+00:00,0.00893447426439353,0.00893447426439353,0.00893447426439353,0.00893447426439353
2022-01-01 17:05:00+00:00,0.007310024398140158,0.007310024398140158,0.007310024398140158,0.007310024398140158
2022-01-01 17:10:00+00:00,0.005980929053023765,0.005980929053023765,0.005980929053023765,0.005980929053023765
2022-01-01 17:15:00+00:00,0.0048934874070194435,0.0048934874070194435,0.0048934874070194435,0.0048934874070194435
2022-01-01 17:20:00+00:00,0.0040037624239249985,0.0040037624239249985,0.0040037624239249985,0.0040037624239249985
2022-01-01 17:25:00+00:00,0.0032758056195749978,0.0032758056195749978,0.0032758056195749978,0.0032758056195749978
2022-01-01 17:30:00+00:00,0.002680204597834089,0.002680204597834089,0.002680204597834089,0.002680204597834089
2022-01-01 17:35:00+00:00,0.0021928946709551633,0.0021928946709551633,0.0021928946709551633,0.0021928946709551633
2022-01-01 17:40:00+00:00,0.0017941865489633153,0.0017941865489633153,0.0017941865489633153,0.0017941865489633153
2022-01-01 17:45:00+00:00,0.0014679708127881667,0.0014679708127881667,0.0014679708127881667,0.0014679708127881667
2022-01-01 17:50:00+00:00,0.0012010670286448635,0.0012010670286448635,0.0012010670286448635,0.0012010670286448635
2022-01-01 17:55:00+00:00,0.0009826912052548883,0.0009826912052548883,0.0009826912052548883,0.0009826912052548883
2022-01-01 18:00:00+00:00,0.0008040200770267267,0.0008040200770267267,0.0008040200770267267,0.0008040200770267267
2022-01-01 18:05:00+00:00,0.0006578346084764126,0.0006578346084764126,0.0006578346084764126,0.0006578346084764126
2022-01-01 18:10:00+00:00,0.0005382283160261556,0.0005382283160261556,0.0005382283160261556,0.0005382283160261556
2022-01-01 18:15:00+00:00,0.0004403686222032182,0.0004403686222032182,0.0004403686222032182,0.0004403686222032182
2022-01-01 18:20:00+00:00,0.0003603015999844512,0.0003603015999844512,0.0003603015999844512,0.0003603015999844512
2022-01-01 18:25:00+00:00,0.0002947922181690964,0.0002947922181690964,0.0002947922181690964,0.0002947922181690964
2022-01-01 18:30:00+00:00,0.00024119363304744246,0.00024119363304744246,0.00024119363304744246,0.00024119363304744246
2022-01-01 18:35:00+00:00,0.0001973402452206347,0.0001973402452206347,0.0001973402452206347,0.0001973402452206347
2022-01-01 18:40:00+00:00,0.00016146020063506473,0.00016146020063506473,0.00016146020063506473,0.00016146020063506473
2022-01-01 18:45:00+00:00,0.0001321038005195984,0.0001321038005195984,0.0001321038005195984,0.0001321038005195984
2022-01-01 18:50:00+00:00,0.00010808492769785322,0.00010808492769785322,0.00010808492769785322,0.00010808492769785322
2022-01-01 18:55:00+00:00,8.843312266187989e-05,8.843312266187989e-05,8.843312266187989e-05,8.843312266187989e-05
2022-01-01 19:00:00+00:00,7.235437308699262e-05,7.235437308699262e-05,7.235437308699262e-05,7.235437308699262e-05
2022-01-01 19:05:00+00:00,5.9199032525721225e-05,5.9199032525721225e-05,5.9199032525721225e-05,5.9199032525721225e-05
2022-01-01 19:10:00+00:00,4.843557206649918e-05,4.843557206649918e-05,4.843557206649918e-05,4.843557206649918e-05
2022-01-01 19:15:00+00:00,3.962910441804477e-05,3.962910441804477e-05,3.962910441804477e-05,3.962910441804477e-05
2022-01-01 19:20:00+00:00,3.2423812705672986e-05,3.2423812705672986e-05,3.2423812705672986e-05,3.2423812705672986e-05
2022-01-01 19:25:00+00:00,2.6528574031914258e-05,2.6528574031914258e-05,2.6528574031914258e-05,2.6528574031914258e-05
2022-01-01 19:30:00+00:00,2.170519693520257e-05,2.170519693520257e-05,2.170519693520257e-05,2.170519693520257e-05
2022-01-01 19:35:00+00:00,1.7758797492438466e-05,1.7758797492438466e-05,1.7758797492438466e-05,1.7758797492438466e-05
2022-01-01 19:40:00+00:00,1.4529925221086014e-05,1.4529925221086014e-05,1.4529925221086014e-05,1.4529925221086014e-05
2022-01-01 19:45:00+00:00,1.1888120635434007e-05,1.1888120635434007e-05,1.1888120635434007e-05,1.1888120635434007e-05
2022-01-01 19:50:00+00:00,9.726644156264187e-06,9.726644156264187e-06,9.726644156264187e-06,9.726644156264187e-06
2022-01-01 19:55:00+00:00,7.958163400579789e-06,7.958163400579789e-06,7.958163400579789e-06,7.958163400579789e-06
2022-01-01 20:00:00+00:00,6.511224600474371e-06,6.511224600474371e-06,6.511224600474371e-06,6.511224600474371e-06
2022-01-01 20:05:00+00:00,5.327365582206303e-06,5.327365582206303e-06,5.327365582206303e-06,5.327365582206303e-06
2022-01-01 20:10:00+00:00,4.358753658168792e-06,4.358753658168792e-06,4.358753658168792e-06,4.358753658168792e-06
2022-01-01 20:15:00+00:00,3.566252993047194e-06,3.566252993047194e-06,3.566252993047194e-06,3.566252993047194e-06
2022-01-01 20:20:00+00:00,2.9178433579477035e-06,2.9178433579477035e-06,2.9178433579477035e-06,2.9178433579477035e-06
2022-01-01 20:25:00+00:00,2.3873263837753935e-06,2.3873263837753935e-06,2.3873263837753935e-06,2.3873263837753935e-06
2022-01-01 20:30:00+00:00,1.9532670412707763e-06,1.9532670412707763e-06,1.9532670412707763e-06,1.9532670412707763e-06
2022-01-01 20:35:00+00:00,1.5981275792215442e-06,1.5981275792215442e-06,1.5981275792215442e-06,1.5981275792215442e-06
2022-01-01 20:40:00+00:00,1.3075589284539903e-06,1.3075589284539903e-06,1.3075589284539903e-06,1.3075589284539903e-06
2022-01-01 20:45:00+00:00,1.0698209414623556e-06,1.0698209414623556e-06,1.0698209414623556e-06,1.0698209414623556e-06
2022-01-01 20:50:00+00:00,8.753080430146545e-07,8.753080430146545e-07,8.753080430146545e-07,8.753080430146545e-07
2022-01-01 20:55:00+00:00,7.161611261028991e-07,7.161611261028991e-07,7.161611261028991e-07,7.161611261028991e-07
2022-01-01 21:00:00+00:00,5.859500122660083e-07,5.859500122660083e-07,5.859500122660083e-07,5.859500122660083e-07
2022-01-01 21:05:00+00:00,4.794136463994612e-07,4.794136463994612e-07,4.794136463994612e-07,4.794136463994612e-07
2022-01-01 21:10:00+00:00,3.9224752887228646e-07,3.9224752887228646e-07,3.9224752887228646e-07,3.9224752887228646e-07
2022-01-01 21:15:00+00:00,3.209297963500525e-07,3.209297963500525e-07,3.209297963500525e-07,3.209297963500525e-07
2022-01-01 21:20:00+00:00,2.6257892428640654e-07,2.6257892428640654e-07,2.6257892428640654e-07,2.6257892428640654e-07
2022-01-01 21:25:00+00:00,2.1483730168887807e-07,2.1483730168887807e-07,2.1483730168887807e-07,2.1483730168887807e-07
2022-01-01 21:30:00+00:00,1.7577597410908202e-07,1.7577597410908202e-07,1.7577597410908202e-07,1.7577597410908202e-07
2022-01-01 21:35:00+00:00,1.4381670608924894e-07,1.4381670608924894e-07,1.4381670608924894e-07,1.4381670608924894e-07
2022-01-01 21:40:00+00:00,1.1766821407302184e-07,1.1766821407302184e-07,1.1766821407302184e-07,1.1766821407302184e-07
2022-01-01 21:45:00+00:00,9.627399333247242e-08,9.627399333247242e-08,9.627399333247242e-08,9.627399333247242e-08
2022-01-01 21:50:00+00:00,7.87696309083865e-08,7.87696309083865e-08,7.87696309083865e-08,7.87696309083865e-08
2022-01-01 21:55:00+00:00,6.44478798341344e-08,6.44478798341344e-08,6.44478798341344e-08,6.44478798341344e-08
2022-01-01 22:00:00+00:00,5.273008350065541e-08,5.273008350065541e-08,5.273008350065541e-08,5.273008350065541e-08
2022-01-01 22:05:00+00:00,4.314279559144533e-08,4.314279559144533e-08,4.314279559144533e-08,4.314279559144533e-08
2022-01-01 22:10:00+00:00,3.529865093845527e-08,3.529865093845527e-08,3.529865093845527e-08,3.529865093845527e-08
2022-01-01 22:15:00+00:00,2.888071440419067e-08,2.888071440419067e-08,2.888071440419067e-08,2.888071440419067e-08
2022-01-01 22:20:00+00:00,2.3629675421610546e-08,2.3629675421610546e-08,2.3629675421610546e-08,2.3629675421610546e-08
2022-01-01 22:25:00+00:00,1.9333370799499533e-08,1.9333370799499533e-08,1.9333370799499533e-08,1.9333370799499533e-08
2022-01-01 22:30:00+00:00,1.58182124723178e-08,1.58182124723178e-08,1.58182124723178e-08,1.58182124723178e-08
2022-01-01 22:35:00+00:00,1.294217384098729e-08,1.294217384098729e-08,1.294217384098729e-08,1.294217384098729e-08
2022-01-01 22:40:00+00:00,1.0589051324444145e-08,1.0589051324444145e-08,1.0589051324444145e-08,1.0589051324444145e-08
2022-01-01 22:45:00+00:00,8.663769265454299e-09,8.663769265454299e-09,8.663769265454299e-09,8.663769265454299e-09
2022-01-01 22:50:00+00:00,7.088538489917153e-09,7.088538489917153e-09,7.088538489917153e-09,7.088538489917153e-09
2022-01-01 22:55:00+00:00,5.799713309932215e-09,5.799713309932215e-09,5.799713309932215e-09,5.799713309932215e-09
2022-01-01 23:00:00+00:00,4.74521998085363e-09,4.74521998085363e-09,4.74521998085363e-09,4.74521998085363e-09
2022-01-01 23:05:00+00:00,3.882452711607515e-09,3.882452711607515e-09,3.882452711607515e-09,3.882452711607515e-09
2022-01-01 23:10:00+00:00,3.1765522185879664e-09,3.1765522185879664e-09,3.1765522185879664e-09,3.1765522185879664e-09
2022-01-01 23:15:00+00:00,2.5989972697537908e-09,2.5989972697537908e-09,2.5989972697537908e-09,2.5989972697537908e-09
2022-01-01 23:20:00+00:00,2.1264523116167377e-09,2.1264523116167377e-09,2.1264523116167377e-09,2.1264523116167377e-09
2022-01-01 23:25:00+00:00,1.7398246185955125e-09,1.7398246185955125e-09,1.7398246185955125e-09,1.7398246185955125e-09
2022-01-01 23:30:00+00:00,1.4234928697599648e-09,1.4234928697599648e-09,1.4234928697599648e-09,1.4234928697599648e-09
2022-01-01 23:35:00+00:00,1.1646759843490618e-09,1.1646759843490618e-09,1.1646759843490618e-09,1.1646759843490618e-09
2022-01-01 23:40:00+00:00,9.529167144674142e-10,9.529167144674142e-10,9.529167144674142e-10,9.529167144674142e-10
2022-01-01 23:45:00+00:00,7.796591300187933e-10,7.796591300187933e-10,7.796591300187933e-10,7.796591300187933e-10
2022-01-01 23:50:00+00:00,6.379029245608307e-10,6.379029245608307e-10,6.379029245608307e-10,6.379029245608307e-10
2022-01-01 23:55:00+00:00,5.219205746406796e-10,5.219205746406796e-10,5.219205746406796e-10,5.219205746406796e-10
2022-01-02 00:00:00+00:00,4.2702592470601057e-10,4.2702592470601057e-10,4.2702592470601057e-10,4.2702592470601057e-10
2022-01-02 00:05:00+00:00,3.4938484748673587e-10,3.4938484748673587e-10,3.4938484748673587e-10,3.4938484748673587e-10
2022-01-02 00:10:00+00:00,2.8586032976187477e-10,2.8586032976187477e-10,2.8586032976187477e-10,2.8586032976187477e-10
2022-01-02 00:15:00+00:00,2.338857243506248e-10,2.338857243506248e-10,2.338857243506248e-10,2.338857243506248e-10
2022-01-02 00:20:00+00:00,1.9136104719596572e-10,1.9136104719596572e-10,1.9136104719596572e-10,1.9136104719596572e-10
2022-01-02 00:25:00+00:00,1.5656812952397193e-10,1.5656812952397193e-10,1.5656812952397193e-10,1.5656812952397193e-10
